,author_name,book_title,category,publish_date
21117,Nancy E. Turner,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories",1,1998
21118,Jennifer  McGowan,Maid of Secrets,1,2013
21119,Bel Kaufman,Up the Down Staircase,1,1964
21120,Kara Taylor,Prep School Confidential,1,2013
21121,Alice Kuipers,Life on the Refrigerator Door,1,2007
21122,Julia Alvarez,In the Time of the Butterflies,1,1994
21123,Lisa Voisin,The Watcher,1,2013
21124,Amy Spalding,The Reece Malcolm List,1,2013
21125,Phoebe North,Starglass,1,2013
21126,Nick Bantock,The Morning Star: In Which the Extraordinary Correspondence of Griffin & Sabine is Illuminated,1,2003
21127,Sarah Skilton,Bruised,1,2013
21128,George Grossmith,The Diary of a Nobody,1,1892
21129,Amy McCulloch,The Oathbreaker`s Shadow,1,2013
21130,Nicole McInnes,Brianna on the Brink,1,2013
21131,C.J. Flood,Infinite Sky,1,2013
21132,Samuel Richardson,"Clarissa, or, the History of a Young Lady",1,1748
21133,Elizabeth May,The Falconer,1,2013
21134,Helen  Douglas,After Eden,1,2013
21135,Lindsay Ribar,The Art of Wishing,1,2013
21136,Marilynne Robinson,Gilead,1,2004
21137,Kate Karyus Quinn,Another Little Piece,1,2013
21138,Cristin Terrill,All Our Yesterdays,1,2013
21139,Lenore Appelhans,Level 2,1,2012
21140,Ian Serraillier,Escape From Warsaw,1,1956
21141,Natalie Whipple,Transparent,1,2013
21142,Mindee Arnett,The Nightmare Affair,1,2013
21143,L.M. Elliott,Under a War-Torn Sky,1,2001
21144,J.R. Johansson,Insomnia,1,2013
21145,Tara Lynn Masih,My Real Name Is Hanna,1,2018
21146,Kristin Halbrook,Nobody But Us,1,2013
21147,Meg Wiviott,Paper Hearts,1,2015
21148,Constance Savery,Enemy Brothers,1,1944
21149,Dean Hughes,Soldier Boys,1,2001
21150,Monika Schröder,The Dog in the Wood,1,2009
21151,Sue Townsend,"The Secret Diary of Adrian Mole, Aged 13 3/4",1,1982
21152,Doris Orgel,The Devil in Vienna,1,1978
21153,Debra Driza,MILA 2.0,1,2013
21154,Elsie Chapman,Dualed,1,2013
21155,Sara Celi,Prince Charming,1,2014
21156,Uri Orlev,"Run, Boy, Run",2,2001
21157,Morris Gleitzman,Once & Then,1,2009
21158,Rose B. Mashal,Black Keys,1,2015
21159,Valerie Seimas,Royally Screwed,1,2014
21160,Nadine Jolie Courtney,Romancing the Throne,1,2017
21161,J. Jack Bergeron,The Royal Kidnapping,1,2013
21162,Louise Murphy,The True Story of Hansel and Gretel,1,2003
21163,Caridad Piñeiro,To Catch a Princess,1,2013
21164,Sandra Marton,The Ice Prince,2,2011
21165,Michelle Magorian,"Good Night, Mr. Tom",1,1981
21166,Kirsten Boie,The Princess Plot,1,2005
21167,Anne Isaacs,Torn Thread,1,2000
21168,Roger Fisher,Getting to Yes: Negotiating Agreement Without Giving In,2,1981
21169,Melissa Kantor,"If I Have a Wicked Stepmother, Where`s My Prince?",1,2005
21170,Allan Zullo,Survivors: True Stories of Children in the Holocaust,2,2004
21171,Olivia Gates,The Illegitimate King,2,2009
21172,Anne Blankman,Prisoner of Night and Fog,1,2014
21173,Judy Blundell,What I Saw and How I Lied,1,2008
21174,T.M. Mendes,One Night with the Prince,1,2011
21175,Stuart Hill,The Cry of the Icemark,1,2005
21176,Hilda van Stockum,The Borrowed House,1,1975
21177,Nicole Burnham,Scandal with a Prince,1,0
21178,Elle Lothlorien,The Frog Prince (A Romantic Comedy),1,2010
21179,Ruth Minsky Sender,The Cage,2,1986
21180,Jessica Hart,Ordinary Girl in a Tiara,1,2011
21181,Johanna Reiss,The Upstairs Room,1,1972
21182,Kathleen Irene Paterka,Royal Secrets,1,2013
21183,Bette Greene,Summer of My German Soldier,1,1973
21184,Geneva Lee,Command Me,1,2014
21185,Megan Mulry,A Royal Pain,1,2012
21186,Lori Wick,The Princess,1,1999
21187,Sophie Page,To Marry a Prince,1,2011
21188,Neko Kanda,"ぷちっとはじけた、[Puchitto Hajiketa,]",1,2012
21189,Minami Ozaki,Bronze - Zetsuai since 1989 Bd. 1,3,1992
21190,Kaname Itsuki,After I Win,1,2006
21191,C.J. Michalski,Delivery Cupid,1,2007
21192,Lily Hoshino,Alone In My King`s Harem,1,2005
21193,Rize Shinba,Mister Mistress Volume 1,1,2005
21194,You Higuri,"Cantarella, Volume 1",1,2001
21195,Satoru Kannagi,"Rin!, Volume 01",1,2002
21196,Taishi Zaou,Color,3,2006
21197,Touko Kawai,Just Around the Corner,1,2007
21198,Aki Morimoto,Body Language,3,2008
21199,Mika Sadahiro,"Pathos, Volume 1",1,2008
21200,Yugi Yamada,No One Loves Me,1,2007
21201,Rieko Yoshihara,Ai no Kusabi Vol. 1: Stranger,1,2001
21202,Mio Tennouji,The Sky Over My Spectacles,1,2005
21203,Shiho Sugiura,"Silver Diamond, Volume 01: Silver Seed",1,2003
21204,Shinobu Gotoh,"Passion, Volume 01",1,2004
21205,Otoh Saki,"Switch, Vol. 1",1,2002
21206,Nanae Chrono,"Vassalord, Volume 1",1,2008
21207,Kazuya Minekura,"Wild Adapter, Volume 1",1,2007
21208,Sue Duff,Fade To Black,1,2014
21209,Hyouta Fujiyama,"Pure Heart, Volume 01",1,2007
21210,Masara Minase,Empty Heart: False Love,1,2003
21211,Kazuma Kodaka,"Kizuna: Bonds of Love, Vol. 1",1,1992
21212,Jason  Armenta,Lost Heroes (The Warrior Edda #1),1,2017
21213,Kotetsuko Yamamoto,ほんと野獣 1 [Honto Yajuu 1],1,0
21214,Akira Honma,"Rabbit Man, Tiger Man 1",1,2009
21215,Ryo Takagi,"Kirepapa, Volume 1",1,2003
21216,Sooyeon Won,"Let Dai, Volume 01",1,2006
21217,Kai Asou,Only Serious About You 1,1,2008
21218,Maki Kazumi,Desire,1,2001
21219,Kaori Yuki,"Godchild, Volume 01",1,2001
21220,Sakurako Gokurakuin,Sensitive Pornograph,1,2003
21221,Tim Seeley,"Revival, Vol. 1: You`re Among Friends",1,2012
21222,Matsuri Akino,"Pet Shop of Horrors, Vol. 1",1,1995
21223,Juan Díaz Canales,Blacksad,1,2006
21224,Charles Burns,Black Hole,1,1995
21225,Aya Sakyo,クロネコ彼氏のアソビ方 [Kuroneko Kareshi no Asobikata],1,2012
21226,Yoko Matsushita,"Descendants of Darkness, Volume 1",1,1997
21227,Rihito Takarai,テンカウント 1 [Ten Count 1],1,2014
21228,Kurt Busiek,Marvels,1,1993
21229,David Small,Stitches,1,2009
21230,Makoto Tateno,"Yellow, Volume 01",1,2002
21231,Saika Kunieda,"Future Lovers, Vol. 1",1,2002
21232,Kou Yoneda,"Twittering Birds Never Fly, Vol.1",1,2011
21233,Hinako Takanaga,不器用なサイレント [Bukiyou na Silent],1,2006
21234,Bryan Lee O`Malley,"Scott Pilgrim, Volume 5: Scott Pilgrim Vs. the Universe",1,2009
21235,Hotaru Odagiri,"The Betrayal Knows My Name, Volume 01",1,2006
21236,Aviya Carmen,The White Forest,1,2017
21237,Yaya Sakuragi,"Hey, Sensei (Yaoi)",1,2007
21238,Mei Sakuraga,I Want to Be Naughty,1,2005
21239,Kara,"Demon Diary, Volume 01",1,2000
21240,Gerard Way,"The Umbrella Academy, Vol. 2: Dallas",1,2009
21241,Kaori Monchi,"Hey, Class President!, Volume 01",1,2005
21242,Setona Mizushiro,"After School Nightmare, Volume 1",1,2004
21243,Sera Ashling,Sleepless,1,2013
21244,Gail Simone,"Batgirl, Vol. 1: The Darkest Reflection",1,2012
21245,Yuu Moegi,Private Teacher! 1,1,2009
21246,Fusanosuke Inariya,"Maiden Rose, Volume 1",1,2005
21247,Terry Moore,"Rachel Rising, Volume 1: The Shadow of Death",1,2012
21248,Seyoung Kim,"Boy Princess, Volume 1",1,2006
21249,Mark Millar,Civil War: A Marvel Comics Event,1,2006
21250,Yuki Shimizu,"Love Mode, Vol. 1",1,1996
21251,Eiki Eiki,Love Stage!! 1,1,2011
21252,Faith Erin Hicks,Friends With Boys,1,2012
21253,Jonathan Hickman,"The Manhattan Projects, Vol. 1: Science. Bad.",1,2012
21254,Wayne Gerard Trotman,Veterans of the Psychic Wars,1,2010
21255,Tohru Kousaka,お金がないっ 01,1,2002
21256,Jill Sanders,Secret Seduction,1,2013
21257,Scott McCloud,Understanding Comics: The Invisible Art,1,1993
21258,Chris Claremont,X-Men: Days of Future Past,1,1981
21259,Kieron Gillen,"The Wicked + The Divine, Vol. 1: The Faust Act",1,2014
21260,Ayano Yamane,A Foreign Love Affair,1,2003
21261,Lynne Graham,The Spanish Groom,2,1999
21262,Youka Nitta,"Embracing Love, Vol. 1",1,1999
21263,S.M. Boyce,Lichgates,1,2011
21264,Maki Murakami,"Gravitation, Volume 01",1,1995
21265,Yun Kouga,"Loveless, Volume 1",1,2002
21266,Jeff Lemire,"Sweet Tooth, Volume 1: Out of the Deep Woods",1,2010
21267,Hajin Yoo,"Totally Captivated, Volume 1",1,2008
21268,K.N. Lee,Rise of the Flame,1,2015
21269,Fábio Moon,Daytripper,1,2011
21270,Anna Todd,After,1,2014
21271,Jeff Smith,"Bone, Vol, 1: Out from Boneville",1,1991
21272,Joss Whedon,Fray,1,2003
21273,Vera Brosgol,Anya`s Ghost,1,2011
21274,Craig Thompson,Habibi,1,2011
21275,Kurtis J. Wiebe,"Rat Queens, Vol. 1: Sass & Sorcery",1,2014
21276,John Layman,"Chew, Vol. 1: Taster`s Choice",1,2009
21277,Claire Kent,Escorted,1,2012
21278,G. Willow Wilson,"Ms. Marvel, Vol. 1: No Normal",1,2014
21279,L.A. Casey,Dominic,1,2014
21280,Brenna Aubrey,At Any Price,1,2013
21281,Pamela Sargent,Earthseed,1,1983
21282,Hisae Iwaoka,"Saturn Apartments, Vol. 1",1,2006
21283,Stephen M.R. Covey,The Speed of Trust: The One Thing that Changes Everything,2,2006
21284,Harry Beckwith,Selling the Invisible: A Field Guide to Modern Marketing,2,1997
21285,Karen Bao,Dove Arising,1,2015
21286,Seth Godin,Purple Cow: Transform Your Business by Being Remarkable,2,2003
21287,Chip Heath,Switch: How to Change Things When Change Is Hard,1,2010
21288,Tessa Elwood,Inherit the Stars,1,2015
21289,David Macinnis Gill,Black Hole Sun,1,2010
21290,John C. Maxwell,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,3,1998
21291,Warren Buffett,The Essays of Warren Buffett: Lessons for Corporate America,2,1998
21292,W. Chan Kim,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,2,2004
21293,Harvey MacKay,"Swim with the Sharks Without Being Eaten Alive: Outsell, Outmanage, Outmotivate, and Outnegotiate Your Competition",2,1988
21294,Martin Leicht,Mothership,1,2012
21295,Shawn Achor,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,1,2010
21296,Zig Ziglar,Zig Ziglar`s Secrets of Closing the Sale,2,1984
21297,Angela Marsons,Evil Games,1,2015
21298,Peter M. Senge,The Fifth Discipline: The Art & Practice of The Learning Organization,2,1990
21299,Rachel Abbott,The Back Road,1,2013
21300,Jane Casey,The Reckoning,1,2011
21301,Peter F. Drucker,The Essential Drucker,2,2000
21302,Anna Sheehan,"A Long, Long Sleep",1,2011
21303,R.C. Lewis,Stitching Snow,1,2014
21304,Sophie McKenzie,You Can Trust Me,2,2012
21305,Michael E. Gerber,The E-Myth Revisited: Why Most Small Businesses Don`t Work and What to Do About It,2,1985
21306,Fiona Barton,The Widow,1,2016
21307,Ava  Jae,Beyond the Red,1,2016
21308,Daniel Kahneman,"Thinking, Fast and Slow",1,2011
21309,John Barnes,Losers in Space,1,2012
21310,James C. Collins,"Great by Choice: Uncertainty, Chaos, and Luck—Why Some Thrive Despite Them All",2,2011
21311,Jason Fried,Rework,2,2010
21312,C.L. Taylor,The Lie,2,2015
21313,Oleg Konovalov,Organisational Anatomy,2,2016
21314,Al Ries,Positioning: The Battle for Your Mind: How to Be Seen and Heard in the Overcrowded Marketplace,2,1980
21315,Cath Staincliffe,Split Second,1,2012
21316,Elizabeth L. Silver,The Execution of Noa P. Singleton,1,2013
21317,Louise Douglas,The Secrets Between Us,1,2011
21318,Sara   Foster,Beneath the Shadows,1,2011
21319,Daniel H. Pink,A Whole New Mind: Why Right-brainers Will Rule the Future,1,2004
21320,Kenneth H. Blanchard,The One Minute Manager,2,1981
21321,Michael  Barnett,When Earthlings Weep,1,2012
21322,Lucy   Clarke,A Single Breath,1,2014
21323,Tony Hsieh,"Delivering Happiness: A Path to Profits, Passion, and Purpose",2,2010
21324,Josh Kaufman,The Personal MBA: Master the Art of Business,2,2010
21325,Elizabeth Haynes,Human Remains,2,2013
21326,Marcus Buckingham,"Now, Discover Your Strengths",2,2001
21327,Barbara Vine,A Dark-adapted Eye,1,1986
21328,Clayton M. Christensen,The Innovator`s Dilemma: The Revolutionary Book that Will Change the Way You Do Business,2,1997
21329,Julia Heaberlin,Black-Eyed Susans,1,2015
21330,Tina Seskis,A Serpentine Affair,1,2013
21331,Paula Danziger,This Place Has No Atmosphere,1,1986
21332,Claire Kendal,The Book of You,2,2014
21333,Tom Peters,In Search Of Excellence: Lessons from America`s Best-Run Companies,2,1982
21334,Lucie Whitehouse,The Bed I Made,1,2010
21335,Gary Keller,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results,2,2012
21336,Ruth Dugdall,The Woman Before Me,1,2010
21337,Melissa  West,Gravity,1,2012
21338,Louise Doughty,Apple Tree Yard,1,2013
21339,Malcolm Gladwell,Blink: The Power of Thinking Without Thinking,1,2005
21340,Samantha Hayes,You Belong To Me,2,2015
21341,Mihaly Csikszentmihalyi,Flow: The Psychology of Optimal Experience,2,1990
21342,Sabine Durrant,Under Your Skin,2,2013
21343,Penny Hancock,Tideline,2,2012
21344,B.A. Paris,Behind Closed Doors,2,2016
21345,Colette McBeth,Precious Thing,1,2013
21346,Mary Elizabeth Braddon,Lady Audley`s Secret,1,1862
21347,Émile Zola,The Ladies` Paradise,1,1883
21348,Alyssa Goodnight,Austentatious,1,2012
21349,A.J. Waines,Girl on a Train,1,2013
21350,Koethi Zan,The Never List,2,2013
21351,Maria Edgeworth,Belinda,1,1801
21352,Belinda Bauer,Blacklands,1,2009
21353,Kathleen Winsor,Forever Amber,1,1944
21354,Dorothy Koomson,The Rose Petal Beach,1,2012
21355,Alex Marwood,The Wicked Girls,1,2008
21356,A.S.A. Harrison,The Silent Wife,1,2013
21357,Paula Daly,Just What Kind of Mother Are You?,1,2013
21358,Claire Tomalin,Jane Austen: A Life,1,1997
21359,Christina Boyd,Dangerous to Know: Jane Austen`s Rakes & Gentlemen Rogues,1,2017
21360,Kate  Watson,Seeking Mansfield,1,2017
21361,Laura Treacy Bentley,The Silver Tattoo,2,2013
21362,D.E. Stevenson,Miss Buncle`s Book,1,1934
21363,John Mullan,What Matters in Jane Austen?: Twenty Crucial Puzzles Solved,1,2012
21364,Ashley S. Clancy,Concealed Anguish,1,2017
21365,Nancy Mitford,The Pursuit of Love & Love in a Cold Climate,1,1974
21366,Ann Radcliffe,The Mysteries of Udolpho,1,1794
21367,Winifred Watson,Miss Pettigrew Lives for a Day,1,1938
21368,Nandini Bajpai,A Match Made in Mehendi,1,0
21369,Guillermo del Toro,The Strain,1,2009
21370,Riley Shane,Two-Man Advantage,1,2011
21371,Jana Oliver,Foretold,1,2012
21372,Eugene Burdick,Fail-Safe,1,1962
21373,Victor Gischler,Go-Go Girls of the Apocalypse,2,2008
21374,Jack McDevitt,Eternity Road,1,1997
21375,P.D. Singer,Spokes,1,2013
21376,Keira Andrews,Love Match,1,2006
21377,Jean Hegland,Into the Forest,1,1996
21378,Isa K.,How To Quit Playing Hockey,1,2012
21379,Naomi Klein,The Shock Doctrine: The Rise of Disaster Capitalism,1,2006
21380,Tara Lain,Outing the Quarterback,1,2014
21381,Jawaharlal Nehru,The Discovery of India,1,1946
21382,Brad Vance,Given the Circumstances,1,2013
21383,William R. Forstchen,One Second After,1,2009
21384,Carrie Fisher,The Princess Diarist,1,2016
21385,Sable Hunter,T-R-O-U-B-L-E,1,2011
21386,Rose Sandy,The Deveron Manuscript,2,2012
21387,Belart Wright,Average Joe and the Extraordinaires,1,2014
21388,D.H. Starr,Wrestling with Love,1,2011
21389,T.R. Locke,Lunar Options,2,2016
21390,Ryan Mullaney,The Serpent`s Fang,1,2017
21391,Joe Posnanski,The Soul of Baseball: A Road Trip Through Buck O`Neil`s America,3,2007
21392,J. Armand,Gospel of the Forgotten,1,2015
21393,John Feinstein,A Season on the Brink: A Year with Bob Knight and the Indiana Hoosiers,1,1986
21394,Sean Dryden,Adventure-Pom!,1,2013
21395,Avon Gale,Power Play,1,2016
21396,Nix Hamilton,Red like the Letter #one,1,2013
21397,J.P. Delaney,The Girl Before,2,2017
21398,J.M. Dattilo,Time`s Edge,1,2010
21399,Darrius Garrett,Diary of a Freedom Writer: The Experience,2,2013
21400,Samantha Wayland,Home and Away,1,2015
21401,Barbara Monajem,Lady of the Flames,1,2015
21402,Rebecca Hart,Call of the Sea,1,2012
21403,Susanna Ives,"Wicked, My Love",1,2015
21404,Callie Hutton,The Baron`s Betrayal,1,2015
21405,Julia Justiss,The Rake to Rescue Her,1,2015
21406,Rachel  Thompson,Broken Pieces,1,2012
21407,Lavinia Kent,Bound by Bliss,1,2015
21408,Amanda Mariel,Scandalous Intentions,1,2015
21409,Kate McMurray,Out in the Field,1,2012
21410,Dannika Dark,Seven Years,1,2013
21411,Brit Bennett,The Mothers,1,2016
21412,Jane Goodger,The Spinster Bride,1,2015
21413,Kelli McCracken,What the Heart Wants,1,2011
21414,Reyna Hawk,Shattered Visions Haunted Memories (Valentine/Petrilo #3),2,2012
21415,Bryn Greenwood,All the Ugly and Wonderful Things,1,2016
21416,Sally Orr,When a Rake Falls,1,2015
21417,Richard Barrs,The Making of Legend,1,2011
21418,Sang Kromah,Djinn,1,2018
21419,Brooklyn Ann,Bite at First Sight,1,2015
21420,Anne Tyler,Dinner at the Homesick Restaurant,1,1982
21421,Tamara Hughes,Tempting the Pirate,1,2015
21422,Upamanyu Chatterjee,"English, August: An Indian Story",1,1988
21423,R.V. Raman,Fraudster,1,2014
21424,Anna Markland,The Rover Betrayed,1,2015
21425,Beth M. Caruso,One of Windsor: The Untold Story of America`s First Witch Hanging,1,2015
21426,Melanie Neale,"Boat Girl: A Memoir of Youth, Love & Fiberglass",2,2012
21427,Ellen Harger,Strong Enough,1,2013
21428,John Keay,India: A History,1,2000
21429,Bec McMaster,Of Silk and Steam,1,2015
21430,Kiran Desai,Hullabaloo in the Guava Orchard,1,1998
21431,Mulk Raj Anand,Untouchable,1,1935
21432,John Shors,Beneath a Marble Sky,1,2004
21433,Emily Croy Barker,The Thinking Woman`s Guide to Real Magic,1,2013
21434,Susan  Ward,The Girl On The Half Shell,1,2014
21435,R.K. Narayan,The Man-Eater of Malgudi,1,1961
21436,Amanda  Green,My Alien Self: My Journey Back to Me,2,2012
21437,Cheryl Bolen,Captivated by His Kiss,1,2015
21438,Kevan Dinn,Dark Pursuit: The Lost Shinmahs,1,2012
21439,Rahul Pandita,Our Moon Has Blood Clots: The Exodus of the Kashmiri Pandits,1,2013
21440,Tnahsin Garg,The Prophecy of Trivine,1,2013
21441,Indu Sundaresan,The Twentieth Wife,1,2002
21442,Marguerite Duras,The Lover,1,1984
21443,Ashok  Kallarakkal,Palette of Love,2,2013
21444,Rahul Deokar,Quest for Kriya,1,2014
21445,Amartya Sen,"The Argumentative Indian: Writings on Indian History, Culture and Identity",1,2005
21446,C.J. Wells,Perfect Plans,1,2014
21447,Christy Pastore,Fifteen Weekends,1,2014
21448,Manil Suri,The Death of Vishnu,1,2001
21449,Ruskin Bond,The Best of Ruskin Bond,1,2000
21450,Farahad Zama,The Marriage Bureau for Rich People,1,2008
21451,Shilpi Somaya Gowda,Secret Daughter,1,2010
21452,Peggy Morehouse Strack,A Stop in the Park,1,2012
21453,Alex von Tunzelmann,Indian Summer: The Secret History of the End of an Empire,1,2007
21454,Joshua  Levy,Seventh Grade vs. the Galaxy,1,0
21455,Khushwant Singh,Train to Pakistan,1,1956
21456,Renée Watson,Watch Us Rise,1,0
21457,Fabiola Francisco,Perfectly Imperfect,1,2014
21458,Pawan Mishra,Coinman: An Untold Conspiracy,1,2015
21459,Ronald L.  Smith,The Owls Have Come to Take Us Away,1,0
21460,M.M. Kaye,Shadow of the Moon,1,1957
21461,Rebecca   Lawton,"Junction, Utah",3,2013
21462,Rachel Blaufeld,Electrified,1,2014
21463,Ruth Prawer Jhabvala,Heat and Dust,1,1975
21464,Amy Mason Doan,The Summer List,1,2018
21465,Natalie C. Anderson,Let`s Go Swimming on Doomsday,1,2019
21466,Salem Archer,Moondance in Red,1,2014
21467,Vikram Chandra,Sacred Games,1,2006
21468,Kamala Markandaya,Nectar in a Sieve,1,1954
21469,Thrity Umrigar,The Space Between Us,1,2006
21470,Paul Scott,The Raj Quartet,1,1976
21471,Sona Charaipotra,Symptoms of a Heartbreak,1,0
21472,Dee Garretson,All Is Fair,1,2019
21473,Aporva Kala,The Chronicle of Sapta Sindhu,1,2011
21474,Nilesh Rathod,Destiny of Shattered Dreams,1,2016
21475,Lilliam Rivera,Dealing in Dreams,1,0
21476,Lamar Giles,Spin,1,2019
21477,Richard Denney,Brave Like Lily,1,0
21478,Colleen A.F. Venable,Kiss Number 8,1,0
21479,David Peace,The Damned Utd,1,2006
21480,Nina Moreno,Don`t Date Rosa Santos,1,0
21481,Ken Dryden,The Game,1,1983
21482,Richard  Moore,"The Dirtiest Race in History: Ben Johnson, Carl Lewis and the Olympic 100m Final",1,2012
21483,Wayne Coffey,"The Boys of Winter: The Untold Story of a Coach, a Dream, and the 1980 U.S. Olympic Hockey Team",1,2005
21484,Leroy Satchel Paige,Maybe I`ll Pitch Forever,3,1993
